transaction_id,transaction_date,market,region_city,channel_type,channel_subtype,retailer_id,retailer_name,brand,product_line,pack_size_ml,unit_price_local,currency,quantity_sold,gross_revenue_local,trade_spend_local,promo_flag,stockout_flag,competitor_present_flag,distribution_points_nearby,sales_rep_id,payment_method,consumer_segment,data_source
TXN100668,10-14-2023,nigeria,Benin City,In-formal,Open-Air Market,NG-OPE-7606,Kejetia Market Stand,Generic Local,Sachet,15,28.42,NGN,6,170.52,3.19,True,No,NO,7,REP-NG-471,Momo,Lower-Middle Income,POS System
TXN101578,"April 24, 2023",Keny a,Kisumu,formal,Mini-Mart,KE-MIN-2927,Corner MiniMart,GARNIER,Sachet,15,15.21,KES,5,76.05,1.48,no,False,Yes,32,REP-KE-173,CARD,Middle Income,Field Survey
TXN102417,2024-12-13,GHANA,Accra,In-formal,Street Vendor,GH-STR-7057,Mobile Vendor,Dark & Lovely,Sachet Multi-pack,100,12.95,GHS,9,116.55,8.89,1,No,No,13,REP-GH-449,cash ,Low Income,POS System
TXN105169,"July 02, 2024", Kenya,Nairobi,Informal,Wholesaler,KE-WHO-2840,  Coastal Distributors Ltd  ,Cantu,Sachet,10,17.24,KES,4,68.96,0.0,0,N,n/a,34,  REP-KE-164  ,mobile money,Middle Income,Field Survey
TXN115456,2023-01-05,Ghana,  Cape Coast  ,INFORMAL,Kiosk,GH-KIO-4965,Mama Ngozi Kiosk,Cantu,Sachet,20,8.94,GHS,7,62.58,1.29,False,FALSE,N/A,31,REP-GH-261,Cash,Low Income,Distributor Report
TXN112320,09-Jan-2024,Kenya ,Thika,informal,Open-Air Market,KE-OPE-2784,Balogun Market Vendor,Garnier ,Bottle,340,144.45,KES,7,1011.15,41.18,true,0,Yes,unknown,REP-KE-198,N/A,Upper-Middle Income,Retail Audit
TXN104394,2024-11-05,KE,Eldoret,INFORMAL,Kiosk,KE-KIO-6057,  Kwik Stop  ,GARNIER,Bottle,200,36.0,KES,2,72.0,4.24,NO,false,False,29,REP-KE-144,NULL,Upper-Middle Income,Retail Audit
TXN104993,2024-08-07,kenya,Nairobi,In-formal,Open-Air Market,KE-OPE-8976,Balogun Market Vendor,Tresemme ,Sachet Multi-pack,100,82.18,KES,4,328.72,13.18,N,N,False,26,  REP-KE-227  ,Cash,Middle Income,POS System
TXN113249,2024-09-18,Nigeria,Lagos,formal,Convenience Store,NG-CON-1406,,cantu,Sachet,20,64.72,NGN,5,323.6,35.57,no,No,1,38,REP-NG-496,cash ,Lower-Middle Income,POS System
TXN115748,N/A,Nigeria ,Abuja,FORMAL,Convenience Store,NG-CON-4819,Zucchini Express,SUNSILK,Sachet,15,61.33,NGN,1,61.33,4.25,no,No,0,14,REP-NG-152,Momo,Middle Income,unknown
TXN104445,2023-01-29,KENYA,Mombasa,informal,Market Stall,KE-MAR-6088,Stall 14B,Tresemme ,Sachet,20,29.85,KES,7,208.95,0.13,False,n/a,NO,37,REP-KE-220,Momo,Low Income,POS System
TXN104987,2024-02-15,Nigeria ,Onitsha,FORMAL,Mini-Mart,NG-MIN-4173,Corner MiniMart,AMILA,Sachet,10,27.79,NGN,8,222.32,5.36,N,NO,No,,REP-NG-214,Mobile Money,Lower-Middle Income,POS System
TXN114276,10-09-2023, Ghana,Tamale,Formal ,Pharmacy,GH-PHA-9765,MedPlus,garnier,Sachet Multi-pack,100,11.66,GHS,3,34.98,0.0,False,FALSE,True,20,REP-GH-237,Momo,Lower-Middle Income,Retail Audit
TXN102308,01-15-2023, Kenya,Thika ,In-formal,Street Vendor,KE-STR-4265,Mobile Vendor,cantu,Sachet,25,19.54,KES,5,97.7,0.0,No,no,No,48,REP-KE-396,M-Pesa,Middle Income,Field Survey
TXN103734,23/03/2024,NIGERIA,Abuja,FORMAL,Mini-Mart,NG-MIN-3692,  Corner MiniMart  ,CANTU,Sachet Multi-pack,100,273.47,NGN,1,273.47,27.83,True,FALSE,,18,REP-NG-122,Credit (Trade Terms),Middle Income,POS System
TXN113713,30/07/2024, Kenya,Kisumu,informal,Market Stall,KE-MAR-1213,Makola Stall 22,Garnier Fructis,Sachet,10,?,KES,4,86.08,1.78,FALSE,0,0,35,REP-KE-117 ,mobile_money,Middle Income,POS System
TXN106190,18-Mar-2023, Ghana,Kumasi,Formal,Supermarket,GH-SUP-2481,Melcom ,TRESemme,Sachet,25ml,7.48,GHS,unknown,22.44,1.43,No,N,no,,REP-GH-416,Cash,Middle Income,Distributor Report
TXN116315,17.04.24,Ngeria,Kano ,Informal,Street Vendor,NG-STR-5092,Hawker Cart,Amila,Sachet Multi-pack,60,64.62,NGN,5,323.1,27.28,-,0,TRUE,13,REP-NG-483,credit,Low Income,Distributor Report
TXN108694,17.12.24,Kenya,Nairobi,INFORMAL,Open-Air Market,KE-OPE-2566,Muthurwa Vendor ,Motions,Sachet,20,17.93,KES,-,161.37,5.56,N,False,No,32,REP-KE-389 ,NULL,Lower-Middle Income,POS System
TXN101860,08-19-2023,Kenya,Mombasa,INFORMAL,Kiosk,KE-KIO-1213,Kwik Stop,Tresemme ,Sachet Multi-pack,100,65.31,KES,6,391.86,,No,0,0,64,REP-KE-426,CARD,Lower-Middle Income,POS System
TXN112961,24.03.23,NIGERIA,Benin City,INFORMAL,Wholesaler,NG-WHO-8368,Coastal Distributors Ltd,Garnier,Bottle,340,679.4,NGN,6,4076.4,435.11,FALSE,0,TRUE,13,REP-NG-317,CASH,Low Income,POS System
TXN100328,13.01.24,Ngeria,Onitsha,FORMAL,Pharmacy,NG-PHA-4297,HealthPlus Pharmacy ,Garner,Sachet,10,75.28,NGN,3,225.84,12.99,0,False,TRUE,7,REP-NG-202,cash,Middle Income,Field Survey
TXN113974,02/06/2023,KENYA,  Kisumu  ,Informal ,Open-Air Market,KE-OPE-8948,Kejetia Market Stand ,CANTU,Sachet,20,29.89,KES,9,269.01,0.0,false,No,no,19,REP-KE-451,mobile_money,Upper-Middle Income,Field Survey
TXN104764,09-05-2023,Ghanna,Kumasi,Formal ,Mini-Mart,GH-MIN-2151,Corner MiniMart,Tresemme,Sachet,15,unknown,GHS,4,20.92,0.89,YES,-,Yes,21,REP-GH-255,cash ,Middle Income,POS System
TXN101436,23/12/2023,Ghanna,Cape Coast,In-formal,Market Stall,GH-MAR-1459,Gikomba Stall ,Cantu,Sachet Multi-pack,75,12.29,GHS,6,73.74,2.02,FALSE,1,0,15,REP-GH-272 ,cash,Middle Income,Distributor Report
TXN115702,2023/09/19,Ghanna,Kumasi,formal,Mini-Mart,GH-MIN-2172,EasyBuy Mart,TRESEMME,Sachet,20,6.44,GHS,5,32.2,1.22,,No,True,24,REP-GH-195,Credit,Middle Income,POS System
TXN107981,N/A,Ngeria,Kano,Formal,Pharmacy,NG-PHA-5563,Goodlife Pharmacy,TRESEMME,Sachet,20,131.28,NGN,5,656.4,60.98,Y,FALSE,False,2,REP-NG-256,Momo,N/A,Retail Audit
TXN111368,05/03/2024, Nigeria,Abuja,FORMAL,Supermarket,NG-SUP-5441,ShopRite,local generic,Sachet,10,45.28,NGN,1,45.28,3.63,false,No,1,14,REP-NG-158,Momo,Middle Income,POS System
TXN113526,"December 22, 2024",KE,Nakuru,Informal,Open-Air Market,KE-OPE-7384,Balogun Market Vendor,Dark and Lovely,Sachet Multi-pack,60,33.7,KES,7,235.9,0.0,false,FALSE,1,32,REP-KE-102,MoMo,Upper-Middle Income,POS System
TXN102632,2023/07/13,KE,Thika ,informal,Market Stall,KE-MAR-7201,Makola Stall 22 ,Garnier Fructis,Sachet,15,13.67,KES,4,54.68,0.0,YES,NO,FALSE,41,REP-KE-466,Mobile Money,Lower-Middle Income,Distributor Report
TXN103242,07-19-2024,Nigeria,Onitsha,Formal ,Supermarket,NG-SUP-4306,Naivas,Garnier,Sachet Multi-pack,75,117.93,NGN,2,235.86,14.71,FALSE,unknown,Y,24,REP-NG-451,Credit (Trade Terms),Lower-Middle Income,POS System
TXN109185,28/11/2024,KENYA,Nairobi,In-formal,Open-Air Market,KE-OPE-1876,Kejetia Market Stand,GARNIER,Sachet Multi-pack,60,100000,KES,10,278.2,14.27,False,FALSE,FALSE,33,REP-KE-197,Mobile Money,Low Income,Field Survey
TXN105845,2024-06-06,GHANA,Cape Coast,formal,Convenience Store,GH-CON-3884,QuickBuy,Sun silk,Bottle,180,13.29,GHS,1,13.29,0.7,true,FALSE,False,21,REP-GH-443,Cash,,POS System
TXN115676,02-24-2024,Ghana,NULL,INFORMAL,Wholesaler,GH-WHO-4134,Coastal Distributors Ltd,garnier,Sachet,15,4.95,GHS,13,64.35,4.67,False,no,FALSE,33,REP-GH-218,cash ,Middle Income,POS System
TXN111173,09-04-2024, Nigeria,Abuja,Formal,Supermarket,NG-SUP-2244,Quickmart,Cantu,Sachet,15,147.28,NGN,1,147.28,6.63,NO,NO,1,27,REP-NG-322,Cash,Middle Income,POS System
TXN110353,2024-12-07, Nigeria,Abuja,INFORMAL,Market Stall,NG-MAR-6840,Gikomba Stall,AMILA,Sachet Multi-pack,75,60.58,NGN,4,242.32,15.57,False,No,TRUE,34,REP-NG-129 ,cash,Lower-Middle Income,POS System
TXN105366,2023-12-10,GH,Tamale,Formal,Pharmacy,GH-PHA-7855,MedPlus,Local Brand,Sachet,10,3.1,GHS,1,3.1,0.08,NO,?,NO,33,  REP-GH-286  ,Mobile Money,Lower-Middle Income,POS System
TXN107886,31/07/2024,Kenya,Nakuru,informal,Kiosk,KE-KIO-5377,Corner Shop,amila,Sachet Multi-pack,60,16.19,KES,7,113.33,4.15,no,NO,n/a,32,REP-KE-416,Trade Credit,Middle Income,POS System
TXN103243,2023-05-18,Ghanna,Kumasi,Formal ,Mini-Mart,GH-MIN-8282,EasyBuy Mart,Local Brand,Sachet,25,4.82,GHS,2,9.64,0.34,FALSE,N,true,21,REP-GH-156 ,CASH,Lower-Middle Income,NA
TXN114534,31/10/2024,GHANA,Accra,In-formal,Market Stall,GH-MAR-7422,Makola Stall 22,amila,Sachet,20,N/A,GHS,4,11.68,0.54,YES,Yes,--,14,REP-GH-257,CASH,Low Income,Retail Audit
TXN100613,06-19-2023,NG,Onitsha,formal,Mini-Mart,NG-MIN-5228,EasyBuy Mart,garnier,Sachet Multi-pack,75,108.15,NGN,3,324.45,26.19,No,,false,24,REP-NG-340,MoMo,Low Income,POS System
TXN101756,03-17-2023,Ghana ,Takoradi,Formal ,Supermarket,GH-SUP-6232,Game Stores,Garnier,Sachet,15,4.32,GHS,500,12.96,0.78,true,No,FALSE,39,REP-GH-140,Cash,Lower-Middle Income,Field Survey
TXN107076,04/03/2024, Nigeria,Abuja,Formal ,Convenience Store,NG-CON-6312,7 Star Mart,Amila,Sachet,15,31.83,NGN,1,31.83,1.95,N,N,n/a,,REP-NG-218,M-Pesa,Lower-Middle Income,Distributor Report
TXN107597,10-18-2023,Kenya ,Thika,In-formal,Open-Air Market,KE-OPE-3778,Balogun Market Vendor,garnier,Sachet,15,15.76,KES,6,94.56,3.6,N,FALSE,no,28,REP-KE-185,cash,Low Income,POS System
TXN114768,03-25-2024,Ngeria,Benin City,Formal ,Pharmacy,NG-PHA-1300,Goodlife Pharmacy,Local Brand,Sachet Multi-pack,100,69.1,NGN,5,345.5,17.1,No,NO,yes,24,REP-NG-133,cash ,Lower-Middle Income,POS System
TXN107234,06/06/2024,nigeria,Benin City,Informal ,Kiosk,NG-KIO-7411,Blessing Stores,AMILA,Sachet,10,55.82,NGN,6,334.92,40.04,false,Yes,yes,10,REP-NG-389,CASH,Low Income,POS System
TXN115022,2023-02-10,KE,Eldoret,INFORMAL,Market Stall,KE-MAR-4903,Stall 14B,Garnier,Bottle,200,56.41,KES,-,394.87,23.81,,FALSE,TRUE,42,REP-KE-128,Credit (Trade Terms),Upper-Middle Income,POS System
TXN112718,2023-05-01,GHANA,Tamale,Informal ,Wholesaler,GH-WHO-8657,Continental Wholesale,Dark and Lovely,Sachet,15,3.23,GHS,9,29.07,0.82,False,False,true,23,REP-GH-115,Momo,Low Income,Distributor Report
TXN113098,"March 22, 2023",Kenya ,Kisumu,INFORMAL,Market Stall,KE-MAR-9644,Iya Basira Stall,garnier,Sachet,10,11.9,KES,7,83.3,N/A,false,Unknown,false,31,REP-KE-254,Mobile Money,Middle Income,POS System
TXN103337,2023-02-13,KENYA,Nairobi,Informal,Market Stall,KE-MAR-1899,N/A,Sunsilk,Sachet Multi-pack,100,55.42,KES,9,498.78,9.36,No,false,NO,46,REP-KE-411,M-Pesa,Low Income,POS System
TXN116096,2023-06-12,ghana,Tamale,Informal,Market Stall,GH-MAR-4714,Stall 14B,Generic Local,Sachet Multi-pack,100,5.65,GHS,9,50.85,2.58,0,N,false,,REP-GH-455,MoMo,Middle Income,Field Survey
TXN114721,2023/12/01,KENYA,Nakuru,Informal,Wholesaler,KE-WHO-2719,Trust Wholesalers,Garner,Sachet,15,15.79,KES,5,78.95,0.72,true,No,no,39,REP-KE-438,Trade Credit,Lower-Middle Income,Distributor Report
TXN110722,2023-10-18,NIGERIA,Ibadan,Formal,Convenience Store,NG-CON-6001,Zucchini Express,Garner,Bottle,180,384.18,NGN,4,1536.72,39.66,,No,FALSE,3,REP-NG-166,Cash,Upper-Middle Income,POS System
TXN109294,2024-02-11,Ghana,Kumasi,Informal ,Wholesaler,GH-WHO-3896,Trust Wholesalers ,amila,Sachet,10,3.16,GHS,5,15.8,1.39,yes,no,False,21,REP-GH-299,Cash,Lower-Middle Income,POS System
TXN104910,24/01/2023,KENYA,Nakuru ,FORMAL,Convenience Store,KE-CON-1845,QuickBuy,GARNIER,Sachet,15,23.78,KES,2,47.56,0.94,N,NA,False,26,REP-KE-456,Trade Credit,Low Income,POS System
TXN112752,18/07/2024,NG,  Lagos  ,INFORMAL,Street Vendor,NG-STR-4595,Mobile Vendor,Sun silk,Sachet,20,107.06,NGN,8,856.48,52.15,-,N,-,unknown,REP-NG-336,M-Pesa,Upper-Middle Income,POS System
TXN106515,26-Sep-2023,GHANA,Tema,INFORMAL,Open-Air Market,GH-OPE-6844,Muthurwa Vendor,Amila,Sachet,25,1.85,GHS,8,14.8,0.65,No,NO,Yes,19,REP-GH-152 ,cash ,Low Income,POS System
TXN105349,2023-10-07, Ghana,Cape Coast ,formal,Mini-Mart,GH-MIN-6508,Corner MiniMart,amila,Sachet,20,2.39,GHS,4,9.56,unknown,0,N,FALSE,27,REP-GH-295,CARD,Low Income,Field Survey
TXN106344,2023-05-06, Kenya,  Nairobi  ,INFORMAL,Street Vendor,KE-STR-5320,Mobile Vendor,GARNIER,Sachet Multi-pack,60,20.28,KES,6,121.68,5.5,0,N,N,26,REP-KE-203,cash,Upper-Middle Income,POS System
TXN114507,17/09/2024,Ngeria,Onitsha,formal,Supermarket,NG-SUP-6635,  Melcom  ,Generic Local,Sachet Multi-pack,75,81.09,NGN,3,243.27,,yes,no,True,25,REP-NG-145,Card,Low Income,POS System
TXN100876,2023/10/27, Nigeria,Port Harcourt,FORMAL,Pharmacy,NG-PHA-1253,MedPlus,Garnier Fructis,Sachet,10,59.32,NGN,4,296.6,23.35,False,0,False,7,Unknown,CARD,Low Income,POS System
TXN103748,06/04/2023,Nigeria,Abuja,FORMAL,Mini-Mart,NG-MIN-1349,EasyBuy Mart,TRESEMME,Sachet,10,?,NGN,1,68.66,4.61,True,FALSE,YES,27,REP-NG-210,MoMo,Low Income,POS System
TXN101730,04-01-2023,Nigéria,Onitsha,Informal,Wholesaler,NG-WHO-4654,NULL ,Generic Local,Sachet,15,39.51,NGN,8,316.08,13.3,Yes,FALSE,Yes,23,REP-NG-218,Mobile Money,Middle Income,Distributor Report
TXN112346,01-24-2024,Ghana,Tamale,Formal ,Convenience Store,GH-CON-9860,QuickBuy ,garnier,Sachet,15,4.74,GHS,3,14.22,0.82,false,no,no,29,REP-GH-148,Credit,Low Income,POS System
TXN112385,11/06/2023,NIGERIA,Benin City,Informal,Market Stall,NG-MAR-5975,Iya Basira Stall ,Sunsilk,Sachet,10,46.25,NGN,6,277.5,2.54,true,false,False,13,REP-NG-251,cash ,Low Income,POS System
TXN109367,2024-11-13,Nigeria ,Port Harcourt,Formal ,Pharmacy,NG-PHA-2798,MedPlus,Tresemmé,Sachet,15,87.61,NGN,4,350.44,18.08,No,FALSE,Yes,27,REP-NG-487,Momo,Lower-Middle Income,Field Survey
TXN109629,09-14-2024, Kenya,Mombasa,informal,Kiosk,KE-KIO-6525,Baraka Kiosk,Cantu,Sachet,10,,KES,3,69.72,1.38,0,0,No,28,REP-KE-292,Card,Lower-Middle Income,POS System
TXN114743,2024-11-13, Kenya,Nakuru,In-formal,Open-Air Market,KE-OPE-5085,Kejetia Market Stand,Garnier Fructis,Sachet,15,12.25,KES,6,73.5,7.64,False,0,1,38,REP-KE-245,Credit,Lower-Middle Income,POS System
TXN110098,11/11/2024,Ghana,Tamale,Informal,Wholesaler,GH-WHO-7720,  Trust Wholesalers  ,Dark and Lovely,Sachet,25,5.77,GHS,4,23.08,1.66,No,No,no,23,REP-GH-347,cash,Middle Income,POS System
TXN110124,"January 26, 2023",ghana,Accra,Informal ,Street Vendor,GH-STR-1822,  Hawker Cart  ,Local Brand,Sachet,10,1.73,GHS,8,13.84,1.39,false,True,False,24,REP-GH-108,cash ,Middle Income,Distributor Report
TXN107820,2023-03-22,NG,Onitsha,Informal ,Kiosk,NG-KIO-2642,Corner Shop,Garnier Fructis,Sachet,15,64.71,NGN,10,647.1,,No,FALSE,No,10,REP-NG-499,card,Lower-Middle Income,Distributor Report
TXN107420,2023-08-17,Ghanna,Unknown,FORMAL,Pharmacy,GH-PHA-8012,Goodlife Pharmacy,AMILA,Sachet,25,1.83,GHS,3,5.49,0.3,no,N,YES,31,REP-GH-448,cash,Lower-Middle Income,POS System
TXN108374,2024/09/22, Kenya,Kisumu,informal,Wholesaler,KE-WHO-5944,Trust Wholesalers,Sunsilk,Sachet,10,7.67,KES,7,53.69,4.59,No,NO,NO,34,REP-KE-267,Momo,Middle Income,POS System
TXN114166,02/04/2023,nigeria,Onitsha,Informal ,Kiosk,NG-KIO-9857,Kwik Stop,Dark & Lovely,Sachet,10,50.98,NGN,5,254.9,21.44,False,Yes,,10,REP-NG-382,Cash,Low Income,Retail Audit
TXN115871,13/05/2024,Nigeria ,Kano,Informal,Kiosk,NG-KIO-2386,Kwik Stop,AMILA,Bottle,180,180.18,NGN,4,720.72,45.33,1,0,0,31,REP-NG-110,Cash,?,POS System
TXN115255,02/07/2023,kenya,Eldoret,Informal ,Market Stall,KE-MAR-6462,Gikomba Stall,TRESEMME,Sachet Multi-pack,75,35.38,KES,5,176.9,4.26,no,NO,YES,26,REP-KE-312,CARD,Middle Income,POS System
TXN109845,2023-02-20, Ghana,Accra ,INFORMAL,Open-Air Market,GH-OPE-1386,Kejetia Market Stand,Cantu,Sachet,15,4.19,GHS,10,41.9,1.06,Yes,0,TRUE,?,REP-GH-400,cash ,Upper-Middle Income,POS System
TXN111816,31/03/2023,KE,Mombasa,Formal ,Supermarket,KE-SUP-9788,ShopRite,GARNIER,Sachet,20,19.69,KES,3,59.07,3.2,NO,false,No,29,REP-KE-185,CARD,Low Income,Distributor Report
TXN100330,2024-01-04,Ghana ,Cape Coast,informal,Kiosk,GH-KIO-5029,Corner Shop ,Garnier ,Sachet,15,1.75,GHS,4,7.0,0.67,no,null,Y,32,REP-GH-383,CASH,N/A,POS System
TXN102959,08-07-2023, Kenya,Nakuru,Informal ,Kiosk,KE-KIO-4994,Blessing Stores,motions,Sachet Multi-pack,100,41.39,KES,8,331.12,6.54,NO,no,no,47,REP-KE-170,M-Pesa,Upper-Middle Income,POS System
TXN105605,2024/05/09,KENYA,Eldoret,In-formal,Market Stall,KE-MAR-2423,  Gikomba Stall  ,garnier,Sachet,15,10.61,KES,3,31.83,1.96,NO,N,N,48,REP-KE-357,Trade Credit,Middle Income,POS System
TXN102021,00/00/0000,Nigeria ,Abuja,INFORMAL,Kiosk,NG-KIO-8858,Mama Ngozi Kiosk,garnier,Sachet Multi-pack,100,175.6,NGN,5,878.0,unknown,FALSE,False,0,17,REP-NG-448,MoMo,Low Income,Distributor Report
TXN110936,2023-09-22,Ngeria,Lagos,Informal ,Open-Air Market,NG-OPE-6935,Balogun Market Vendor,GARNIER,Sachet,15,87.12,NGN,5,435.6,35.36,TRUE,no,False,10,REP-NG-282,MoMo,Lower-Middle Income,POS System
TXN102116,2024-08-27,NIGERIA,Benin City,Formal ,Pharmacy,NG-PHA-1017,Goodlife Pharmacy,CANTU,Sachet Multi-pack,60,249.16,NGN,2,498.32,38.69,False,NO,0,unknown,REP-NG-344 ,card,Upper-Middle Income,Field Survey
TXN108882,29/05/2024,Kenya,Thika,Informal ,Open-Air Market,KE-OPE-2643,--,Garner,Sachet,10,11.51,KES,6,69.06,4.47,1,false,0,,REP-KE-210,N/A,Low Income,Distributor Report
TXN107861,11-18-2023,Nigeria,Onitsha,Formal,Convenience Store,NG-CON-1756,QuickBuy,Garnier Fructis,Sachet,25,118.41,NGN,4,473.64,?,true,n/a,Y,22,REP-NG-187,mobile money,Middle Income,NULL
TXN100979,2023-05-09,Keny a,Mombasa ,In-formal,Wholesaler,KE-WHO-1484,Continental Wholesale,DarkAndLovely,Sachet Multi-pack,60,32.19,KES,-,193.14,4.52,false,false,no,unknown,REP-KE-278,Momo,Lower-Middle Income,Distributor Report
TXN111692,2024-08-20,Kenya,Eldoret,Informal ,Street Vendor,KE-STR-4372,Mobile Vendor,amila,Sachet Multi-pack,100,31.43,KES,6,188.58,2.94,FALSE,no,no,28,  REP-KE-398  ,CASH,Middle Income,Retail Audit
TXN101051,04-30-2024,Ghanna,Kumasi,Formal ,Convenience Store,GH-CON-2610,N/A,Amila,Sachet Multi-pack,75,5.74,GHS,2,11.48,1.07,False,FALSE,Yes,18,REP-GH-453,Mobile Money,Lower-Middle Income,Distributor Report
TXN100247,2024-11-25,KENYA,Eldoret,informal,Kiosk,KE-KIO-3841,Baraka Kiosk,Generic Local,Sachet,20,15.67,KES,5,78.35,1.22,N,No,NO,36,REP-KE-403,Cash,Low Income,Distributor Report
TXN103840,12-24-2023,KE,Kisumu,In-formal,Kiosk,KE-KIO-2743,Blessing Stores ,TRESEMME,Sachet,15,27.33,KES,5,163.98,6.58,False,FALSE,0,41,REP-KE-261,M-Pesa,Low Income,POS System
TXN110420,2024-09-09,KE,--,Formal,Supermarket,KE-SUP-6078,ShopRite,amila,Sachet,25,20.29,KES,1,20.29,0.93,No,NO,NO,34,  REP-KE-348  ,cash,Lower-Middle Income,POS System
TXN110200,2023/09/05,Ghana ,Takoradi ,informal,Open-Air Market,GH-OPE-8743,Balogun Market Vendor,motions,Sachet,25,2.07,GHS,5,10.35,0.71,0,,TRUE,30,REP-GH-186,MoMo,Lower-Middle Income,POS System
TXN102182,"May 09, 2024", Kenya,Thika,informal,Kiosk,KE-KIO-9653,Baraka Kiosk,Garner,Sachet,25,13.85,KES,1,13.85,0.0,NO,No,false,25,REP-KE-219,mobile money,Middle Income,Distributor Report
TXN102529,2023-02-03, Nigeria,null ,Informal ,Market Stall,NG-MAR-2770,Makola Stall 22,Garner,Sachet,15,63.65,NGN,2,127.3,4.69,0,false,N,14,REP-NG-122,CASH,Low Income,Retail Audit
TXN107164,29/04/2023,Nigeria ,Ibadan,informal,Market Stall,NG-MAR-6158,Gikomba Stall ,MOTIONS,Sachet,20,104.06,NGN,7,832.48,41.96,False,FALSE,no,27,REP-NG-444,mobile money,Low Income,POS System
TXN104571,2024-04-25,kenya,Eldoret,INFORMAL,Street Vendor,KE-STR-1570,Mobile Vendor,Amila,Sachet,25,14.35,KES,5,71.75,1.24,unknown,?,Y,27,REP-KE-371,credit,Middle Income,Distributor Report
TXN101565,2023-06-25,ghana,Cape Coast,formal,Convenience Store,GH-CON-1498,Zucchini Express ,Garnier,Sachet,10,3.22,GHS,3,9.66,unknown,false,no,0,13,REP-GH-483 ,cash ,Low Income,Field Survey
TXN100265,19.04.24,Ghanna,,INFORMAL,Kiosk,GH-KIO-9059,Corner Shop,Garner,Sachet,25,5.5,GHS,9,49.5,1.62,,False,Unknown,15,REP-GH-191,cash ,Middle Income,POS System
TXN110608,"March 08, 2023",Nigéria,Kano,Informal,Market Stall,NG-MAR-7841,Iya Basira Stall,TRESemme,Sachet,10,140.34,NGN,6,842.04,16.61,false,-,No,31,REP-NG-145,Momo,Low Income,POS System
TXN102933,2024-03-29,KE,Thika,INFORMAL,Market Stall,KE-MAR-9946,Gikomba Stall,Local Generic,Sachet,25,9.7,KES,3,29.1,0.0,False,YES,No,45,REP-KE-485,credit,Lower-Middle Income,Retail Audit
TXN113277,22/11/2023,nigeria,Benin City,Informal,Market Stall,NG-MAR-4231,Makola Stall 22 ,Garnier,Sachet Multi-pack,100,188.85,NGN,9,1699.65,56.89,Yes,0,true,-,REP-NG-261,Cash,Low Income,POS System
TXN105229,2023-06-23,NG,Kano,informal,Open-Air Market,NG-OPE-9149,Balogun Market Vendor,motions,Bottle,200,393.45,NGN,6,2360.7,227.55,no,0,Yes,11,  REP-NG-366  ,cash,Lower-Middle Income,POS System
TXN102024,08/07/2023,KENYA,Thika ,INFORMAL,Wholesaler,KE-WHO-9538,Continental Wholesale,AMILA,Sachet,10,8.58,KES,12,102.96,5.07,NO,No,no,40,REP-KE-300,Mobile Money,Low Income,Retail Audit
TXN102648,"January 16, 2024",Nigéria,  Kano  ,Informal ,Wholesaler,NG-WHO-5667,Continental Wholesale,Local Brand,Sachet,15,40.09,NGN,5,200.45,7.03,true,1,YES,3,REP-NG-456,cash ,Low Income,POS System
TXN107799,2024/11/14,NG,Abuja,In-formal,Open-Air Market,NG-OPE-3496,  Kejetia Market Stand  ,Sun silk,Sachet,15,63.11,NGN,7,441.77,30.22,no,true,Y,18,REP-NG-331,Credit,Upper-Middle Income,Field Survey
TXN116183,13/08/2023,Nigeria ,Abuja,FORMAL,Convenience Store,NG-CON-7571,7 Star Mart,cantu,Sachet Multi-pack,60,231.56,NGN,5,1157.8,102.33,No,Unknown,FALSE,31,REP-NG-270,cash,--,POS System
TXN105331,04-09-2023,Nigeria,Port Harcourt,FORMAL,Mini-Mart,NG-MIN-9692,EasyBuy Mart,Generic Local,Sachet,10,29.33,NGN,1,29.33,2.44,FALSE,0,True,unknown,REP-NG-437,Momo,Middle Income,Field Survey
TXN100801,2023-02-12,kenya,Kisumu,Informal,Wholesaler,KE-WHO-1810,Coastal Distributors Ltd,Local Brand,Sachet,10,12.49,KES,4,49.96,1.26,FALSE,NO,FALSE,37,REP-KE-332,Cash,Low Income,Field Survey
TXN111650,2023-08-01,Keny a,Mombasa,In-formal,Kiosk,KE-KIO-9432,Blessing Stores,TRESemme,Sachet,25,41.9,KES,3,125.7,6.81,FALSE,FALSE,False,27,REP-KE-369,credit,Low Income,Field Survey
TXN110142,11/11/2024,ghana,  Kumasi  ,Formal ,Convenience Store,GH-CON-4774,QuickBuy,Cantu,Sachet,25,5.76,GHS,1,5.76,0.45,FALSE,0,0,29,REP-GH-445,CARD,Upper-Middle Income,Distributor Report
TXN108610,06-Jun-2023,Nigeria ,Onitsha,informal,Market Stall,NG-MAR-7501,Gikomba Stall,Sun silk,Sachet,15,66.18,NGN,9,595.62,4.37,No,no,YES,11,REP-NG-429 ,CARD,Low Income,POS System
TXN113530,01-Nov-2024,KE,Nakuru ,In-formal,Street Vendor,KE-STR-1719,N/A,cantu,Sachet Multi-pack,100,37.7,KES,6,226.2,-,TRUE,0,no,46,REP-KE-471,cash,Lower-Middle Income,Distributor Report
TXN112302,13/04/2024,Kenya ,Mombasa ,In-formal,Market Stall,KE-MAR-5430,-,Garner,Sachet,25,15.95,KES,7,111.65,7.91,NA,False,no,32,REP-KE-332,CASH,Low Income,Distributor Report
